id,data_subject_id,proto,service,flag,src_bytes,dst_bytes,text,label,region
9040,flow-009039,icmp,other,REJ,709,1157,icmp other REJ 709->1157 normal,normal,South Australia
9041,flow-009040,tcp,dns,RSTO,993,201,tcp dns RSTO 993->201 normal,normal,Northern Territory
9042,flow-009041,udp,dns,S1,1260,423,udp dns S1 1260->423 normal,normal,Northern Territory
9043,flow-009042,udp,ssh,REJ,728,1251,udp ssh REJ 728->1251 normal,normal,Queensland
9044,flow-009043,tcp,ssh,S0,729,276,tcp ssh S0 729->276 normal,normal,Queensland
9045,flow-009044,icmp,ssl,RSTR,954,806,icmp ssl RSTR 954->806 normal,normal,Northern Territory
9046,flow-009045,udp,ssl,RSTO,893,988,udp ssl RSTO 893->988 normal,normal,Queensland
9047,flow-009046,udp,http,REJ,937,1242,udp http REJ 937->1242 normal,normal,Tasmania
9048,flow-009047,udp,other,RSTO,622,608,udp other RSTO 622->608 normal,normal,Northern Territory
9049,flow-009048,icmp,dns,RSTO,304,432,icmp dns RSTO 304->432 normal,normal,Queensland
9050,flow-009049,udp,ssh,RSTR,127,477,udp ssh RSTR 127->477 normal,normal,Northern Territory
9051,flow-009050,tcp,ssh,SF,261,243,tcp ssh SF 261->243 normal,normal,Victoria
9052,flow-009051,tcp,ssl,REJ,1208,557,tcp ssl REJ 1208->557 normal,normal,New South Wales
9053,flow-009052,udp,ssh,RSTO,717,1191,udp ssh RSTO 717->1191 normal,normal,Northern Territory
9054,flow-009053,icmp,ssh,S0,104,619,icmp ssh S0 104->619 normal,normal,Western Australia
9055,flow-009054,udp,ssh,REJ,344,359,udp ssh REJ 344->359 normal,normal,Victoria
9056,flow-009055,udp,ssl,REJ,468,555,udp ssl REJ 468->555 normal,normal,Tasmania
9057,flow-009056,udp,other,S0,632,952,udp other S0 632->952 attack,attack,Western Australia
9058,flow-009057,udp,ssh,RSTR,145,1004,udp ssh RSTR 145->1004 normal,normal,South Australia
9059,flow-009058,udp,ssh,S1,1388,761,udp ssh S1 1388->761 normal,normal,Northern Territory
9060,flow-009059,udp,ssl,REJ,1515,1347,udp ssl REJ 1515->1347 normal,normal,Tasmania
9061,flow-009060,udp,ssh,SF,349,801,udp ssh SF 349->801 normal,normal,Queensland
9062,flow-009061,udp,smtp,REJ,1120,800,udp smtp REJ 1120->800 normal,normal,South Australia
9063,flow-009062,udp,smtp,REJ,947,60,udp smtp REJ 947->60 normal,normal,Northern Territory
9064,flow-009063,udp,http,S1,1413,61,udp http S1 1413->61 attack,attack,Western Australia
9065,flow-009064,udp,ssl,RSTO,479,1262,udp ssl RSTO 479->1262 attack,attack,ACT
9066,flow-009065,icmp,dns,S0,652,1479,icmp dns S0 652->1479 normal,normal,Northern Territory
9067,flow-009066,icmp,http,S0,186,591,icmp http S0 186->591 normal,normal,Queensland
9068,flow-009067,icmp,dns,S0,373,877,icmp dns S0 373->877 attack,attack,New South Wales
9069,flow-009068,udp,http,RSTR,1204,672,udp http RSTR 1204->672 normal,normal,New South Wales
9070,flow-009069,udp,dns,RSTR,1406,913,udp dns RSTR 1406->913 normal,normal,Victoria
9071,flow-009070,udp,ssl,REJ,363,1261,udp ssl REJ 363->1261 normal,normal,Western Australia
9072,flow-009071,tcp,smtp,SF,607,1855,tcp smtp SF 607->1855 attack,attack,Queensland
9073,flow-009072,icmp,ssh,RSTO,437,1506,icmp ssh RSTO 437->1506 normal,normal,ACT
9074,flow-009073,icmp,dns,RSTO,998,1093,icmp dns RSTO 998->1093 normal,normal,Victoria
9075,flow-009074,icmp,other,S1,1092,754,icmp other S1 1092->754 normal,normal,Victoria
9076,flow-009075,udp,ssh,RSTO,468,900,udp ssh RSTO 468->900 normal,normal,Queensland
9077,flow-009076,tcp,http,S0,1312,548,tcp http S0 1312->548 normal,normal,ACT
9078,flow-009077,udp,smtp,S1,1742,1539,udp smtp S1 1742->1539 attack,attack,Tasmania
9079,flow-009078,icmp,ftp,RSTR,1335,1321,icmp ftp RSTR 1335->1321 attack,attack,South Australia
9080,flow-009079,tcp,http,S0,904,789,tcp http S0 904->789 normal,normal,Tasmania
9081,flow-009080,tcp,ssl,RSTO,738,1221,tcp ssl RSTO 738->1221 normal,normal,Victoria
9082,flow-009081,udp,ssl,S0,1188,422,udp ssl S0 1188->422 normal,normal,New South Wales
9083,flow-009082,icmp,http,RSTR,495,176,icmp http RSTR 495->176 normal,normal,ACT
9084,flow-009083,udp,smtp,S0,454,1664,udp smtp S0 454->1664 normal,normal,Victoria
9085,flow-009084,udp,http,SF,247,1268,udp http SF 247->1268 normal,normal,Queensland
9086,flow-009085,tcp,ssh,RSTR,105,1155,tcp ssh RSTR 105->1155 normal,normal,Northern Territory
9087,flow-009086,icmp,dns,S1,323,1214,icmp dns S1 323->1214 normal,normal,Western Australia
9088,flow-009087,icmp,ftp,REJ,136,1148,icmp ftp REJ 136->1148 normal,normal,Northern Territory
9089,flow-009088,udp,smtp,S0,1677,1034,udp smtp S0 1677->1034 normal,normal,South Australia
9090,flow-009089,udp,ssl,REJ,357,731,udp ssl REJ 357->731 normal,normal,Queensland
9091,flow-009090,udp,ftp,S1,26,1309,udp ftp S1 26->1309 normal,normal,Queensland
9092,flow-009091,tcp,dns,REJ,79,814,tcp dns REJ 79->814 normal,normal,Tasmania
9093,flow-009092,udp,dns,RSTR,269,1066,udp dns RSTR 269->1066 normal,normal,South Australia
9094,flow-009093,tcp,other,SF,638,992,tcp other SF 638->992 attack,attack,ACT
9095,flow-009094,icmp,other,RSTR,844,335,icmp other RSTR 844->335 normal,normal,South Australia
9096,flow-009095,tcp,http,REJ,1269,596,tcp http REJ 1269->596 normal,normal,New South Wales
9097,flow-009096,icmp,ssh,RSTR,1851,681,icmp ssh RSTR 1851->681 normal,normal,Northern Territory
9098,flow-009097,icmp,ftp,RSTO,180,365,icmp ftp RSTO 180->365 normal,normal,ACT
9099,flow-009098,udp,ssh,S0,131,236,udp ssh S0 131->236 normal,normal,Western Australia
9100,flow-009099,tcp,ssh,REJ,425,237,tcp ssh REJ 425->237 normal,normal,Tasmania
9101,flow-009100,tcp,smtp,S0,306,397,tcp smtp S0 306->397 normal,normal,ACT
9102,flow-009101,icmp,ssl,RSTR,1260,1956,icmp ssl RSTR 1260->1956 normal,normal,Queensland
9103,flow-009102,tcp,smtp,RSTO,325,839,tcp smtp RSTO 325->839 normal,normal,Northern Territory
9104,flow-009103,udp,other,REJ,834,616,udp other REJ 834->616 attack,attack,New South Wales
9105,flow-009104,icmp,ssh,RSTR,325,62,icmp ssh RSTR 325->62 attack,attack,New South Wales
9106,flow-009105,icmp,ssl,S0,1066,1403,icmp ssl S0 1066->1403 attack,attack,Queensland
9107,flow-009106,tcp,ssh,S1,761,912,tcp ssh S1 761->912 normal,normal,ACT
9108,flow-009107,icmp,ftp,RSTR,195,806,icmp ftp RSTR 195->806 normal,normal,Northern Territory
9109,flow-009108,tcp,other,S1,25,808,tcp other S1 25->808 normal,normal,Northern Territory
9110,flow-009109,icmp,smtp,RSTR,244,601,icmp smtp RSTR 244->601 normal,normal,Queensland
9111,flow-009110,tcp,smtp,S1,1378,32,tcp smtp S1 1378->32 normal,normal,New South Wales
9112,flow-009111,tcp,ssl,RSTR,250,992,tcp ssl RSTR 250->992 normal,normal,South Australia
9113,flow-009112,tcp,ftp,S0,936,874,tcp ftp S0 936->874 normal,normal,Western Australia
9114,flow-009113,tcp,ssl,SF,665,1052,tcp ssl SF 665->1052 normal,normal,ACT
9115,flow-009114,icmp,smtp,RSTR,227,1056,icmp smtp RSTR 227->1056 attack,attack,Western Australia
9116,flow-009115,tcp,http,REJ,43,621,tcp http REJ 43->621 normal,normal,Victoria
9117,flow-009116,tcp,http,RSTO,91,880,tcp http RSTO 91->880 normal,normal,Western Australia
9118,flow-009117,tcp,ssh,S0,274,723,tcp ssh S0 274->723 normal,normal,Northern Territory
9119,flow-009118,udp,ftp,REJ,1484,306,udp ftp REJ 1484->306 normal,normal,Victoria
9120,flow-009119,tcp,ssh,RSTO,1278,1442,tcp ssh RSTO 1278->1442 normal,normal,Queensland
9121,flow-009120,udp,ftp,REJ,769,775,udp ftp REJ 769->775 attack,attack,Victoria
9122,flow-009121,icmp,ftp,S1,236,381,icmp ftp S1 236->381 normal,normal,ACT
9123,flow-009122,tcp,other,SF,267,215,tcp other SF 267->215 normal,normal,Tasmania
9124,flow-009123,tcp,ftp,S1,585,363,tcp ftp S1 585->363 attack,attack,Victoria
9125,flow-009124,udp,smtp,RSTR,893,1185,udp smtp RSTR 893->1185 normal,normal,South Australia
9126,flow-009125,tcp,other,S0,744,1011,tcp other S0 744->1011 attack,attack,Victoria
9127,flow-009126,tcp,ftp,S0,1146,347,tcp ftp S0 1146->347 normal,normal,Western Australia
9128,flow-009127,tcp,smtp,SF,338,550,tcp smtp SF 338->550 normal,normal,Queensland
9129,flow-009128,tcp,other,RSTO,16,1300,tcp other RSTO 16->1300 normal,normal,Northern Territory
9130,flow-009129,icmp,dns,S0,1595,559,icmp dns S0 1595->559 normal,normal,New South Wales
9131,flow-009130,icmp,ssl,REJ,224,327,icmp ssl REJ 224->327 attack,attack,Queensland
9132,flow-009131,udp,smtp,RSTR,322,1333,udp smtp RSTR 322->1333 attack,attack,New South Wales
9133,flow-009132,udp,smtp,S1,26,1032,udp smtp S1 26->1032 normal,normal,Queensland
9134,flow-009133,tcp,ssh,S0,1377,976,tcp ssh S0 1377->976 normal,normal,Western Australia
9135,flow-009134,udp,ftp,S1,1452,1678,udp ftp S1 1452->1678 normal,normal,New South Wales
9136,flow-009135,udp,ftp,REJ,1075,109,udp ftp REJ 1075->109 normal,normal,Tasmania
9137,flow-009136,tcp,dns,RSTR,1427,368,tcp dns RSTR 1427->368 normal,normal,Western Australia
9138,flow-009137,udp,ssl,REJ,515,1482,udp ssl REJ 515->1482 attack,attack,New South Wales
9139,flow-009138,icmp,http,REJ,1309,945,icmp http REJ 1309->945 normal,normal,Victoria
9140,flow-009139,tcp,http,REJ,1498,564,tcp http REJ 1498->564 attack,attack,Western Australia
9141,flow-009140,tcp,smtp,REJ,474,849,tcp smtp REJ 474->849 attack,attack,Tasmania
9142,flow-009141,tcp,ssl,SF,1062,231,tcp ssl SF 1062->231 normal,normal,Queensland
9143,flow-009142,tcp,ssh,REJ,1643,736,tcp ssh REJ 1643->736 normal,normal,Tasmania
9144,flow-009143,tcp,other,RSTR,174,587,tcp other RSTR 174->587 attack,attack,Northern Territory
9145,flow-009144,tcp,http,REJ,596,58,tcp http REJ 596->58 normal,normal,Queensland
9146,flow-009145,icmp,ftp,SF,170,960,icmp ftp SF 170->960 attack,attack,Queensland
9147,flow-009146,udp,dns,S1,1421,785,udp dns S1 1421->785 normal,normal,Western Australia
9148,flow-009147,udp,http,SF,32,582,udp http SF 32->582 normal,normal,South Australia
9149,flow-009148,udp,smtp,S1,579,56,udp smtp S1 579->56 normal,normal,Northern Territory
9150,flow-009149,udp,ssh,S0,1053,880,udp ssh S0 1053->880 attack,attack,New South Wales
9151,flow-009150,tcp,ssh,S0,586,559,tcp ssh S0 586->559 normal,normal,Tasmania
9152,flow-009151,udp,ftp,SF,759,153,udp ftp SF 759->153 attack,attack,Tasmania
9153,flow-009152,udp,smtp,REJ,688,284,udp smtp REJ 688->284 normal,normal,Western Australia
9154,flow-009153,icmp,ssh,RSTR,568,518,icmp ssh RSTR 568->518 normal,normal,Tasmania
9155,flow-009154,icmp,smtp,SF,1138,1598,icmp smtp SF 1138->1598 normal,normal,South Australia
9156,flow-009155,udp,other,RSTR,50,385,udp other RSTR 50->385 normal,normal,Western Australia
9157,flow-009156,icmp,ssh,RSTR,641,564,icmp ssh RSTR 641->564 normal,normal,ACT
9158,flow-009157,tcp,other,SF,330,286,tcp other SF 330->286 normal,normal,Northern Territory
9159,flow-009158,icmp,ssl,S0,330,1009,icmp ssl S0 330->1009 attack,attack,Victoria
9160,flow-009159,tcp,smtp,SF,689,291,tcp smtp SF 689->291 normal,normal,ACT
9161,flow-009160,udp,ftp,REJ,1061,949,udp ftp REJ 1061->949 normal,normal,Tasmania
9162,flow-009161,icmp,http,REJ,539,899,icmp http REJ 539->899 normal,normal,New South Wales
9163,flow-009162,tcp,http,REJ,1104,962,tcp http REJ 1104->962 normal,normal,ACT
9164,flow-009163,udp,ftp,RSTR,335,497,udp ftp RSTR 335->497 normal,normal,Northern Territory
9165,flow-009164,tcp,other,RSTR,1376,951,tcp other RSTR 1376->951 normal,normal,New South Wales
9166,flow-009165,tcp,ftp,S0,438,720,tcp ftp S0 438->720 attack,attack,Victoria
9167,flow-009166,tcp,ftp,RSTR,1137,1350,tcp ftp RSTR 1137->1350 normal,normal,Victoria
9168,flow-009167,udp,http,SF,881,816,udp http SF 881->816 attack,attack,Victoria
9169,flow-009168,udp,smtp,S0,398,64,udp smtp S0 398->64 normal,normal,Victoria
9170,flow-009169,tcp,other,S0,433,609,tcp other S0 433->609 attack,attack,Western Australia
9171,flow-009170,icmp,smtp,S1,525,912,icmp smtp S1 525->912 normal,normal,ACT
9172,flow-009171,icmp,ssl,SF,432,656,icmp ssl SF 432->656 normal,normal,Victoria
9173,flow-009172,icmp,ssh,SF,263,116,icmp ssh SF 263->116 normal,normal,Northern Territory
9174,flow-009173,icmp,dns,RSTO,853,300,icmp dns RSTO 853->300 normal,normal,Victoria
9175,flow-009174,tcp,ssl,RSTO,1554,339,tcp ssl RSTO 1554->339 normal,normal,South Australia
9176,flow-009175,udp,ssh,S1,762,914,udp ssh S1 762->914 normal,normal,Victoria
9177,flow-009176,udp,other,REJ,226,751,udp other REJ 226->751 normal,normal,Tasmania
9178,flow-009177,icmp,smtp,S1,54,368,icmp smtp S1 54->368 normal,normal,ACT
9179,flow-009178,icmp,ssl,REJ,703,911,icmp ssl REJ 703->911 attack,attack,South Australia
9180,flow-009179,udp,dns,S0,600,1487,udp dns S0 600->1487 attack,attack,Western Australia
9181,flow-009180,icmp,smtp,RSTR,720,638,icmp smtp RSTR 720->638 normal,normal,Northern Territory
9182,flow-009181,icmp,ftp,S1,41,123,icmp ftp S1 41->123 normal,normal,ACT
9183,flow-009182,udp,ssl,REJ,823,556,udp ssl REJ 823->556 normal,normal,South Australia
9184,flow-009183,tcp,smtp,S1,186,798,tcp smtp S1 186->798 normal,normal,South Australia
9185,flow-009184,icmp,ssl,SF,86,609,icmp ssl SF 86->609 normal,normal,Western Australia
9186,flow-009185,icmp,ssh,RSTR,820,789,icmp ssh RSTR 820->789 attack,attack,New South Wales
9187,flow-009186,tcp,ssh,REJ,511,1619,tcp ssh REJ 511->1619 normal,normal,ACT
9188,flow-009187,tcp,http,REJ,597,1027,tcp http REJ 597->1027 normal,normal,New South Wales
9189,flow-009188,icmp,smtp,RSTO,1005,905,icmp smtp RSTO 1005->905 normal,normal,Victoria
9190,flow-009189,tcp,ssl,S1,901,1027,tcp ssl S1 901->1027 normal,normal,Northern Territory
9191,flow-009190,tcp,ssh,SF,281,708,tcp ssh SF 281->708 attack,attack,Tasmania
9192,flow-009191,udp,ftp,RSTR,476,672,udp ftp RSTR 476->672 normal,normal,Northern Territory
9193,flow-009192,udp,http,SF,1163,373,udp http SF 1163->373 normal,normal,ACT
9194,flow-009193,tcp,ssh,S1,1247,969,tcp ssh S1 1247->969 normal,normal,New South Wales
9195,flow-009194,icmp,ssh,REJ,545,522,icmp ssh REJ 545->522 normal,normal,Queensland
9196,flow-009195,icmp,other,S0,345,1574,icmp other S0 345->1574 normal,normal,New South Wales
9197,flow-009196,udp,ssl,SF,60,540,udp ssl SF 60->540 normal,normal,South Australia
9198,flow-009197,icmp,ssl,REJ,230,609,icmp ssl REJ 230->609 normal,normal,Western Australia
9199,flow-009198,tcp,smtp,REJ,427,1126,tcp smtp REJ 427->1126 normal,normal,ACT
9200,flow-009199,tcp,dns,RSTR,109,259,tcp dns RSTR 109->259 normal,normal,Queensland
9201,flow-009200,udp,ssl,SF,441,1489,udp ssl SF 441->1489 normal,normal,New South Wales
9202,flow-009201,icmp,ssh,S1,481,1393,icmp ssh S1 481->1393 normal,normal,ACT
9203,flow-009202,tcp,http,S1,76,280,tcp http S1 76->280 normal,normal,New South Wales
9204,flow-009203,tcp,ssl,SF,1148,578,tcp ssl SF 1148->578 normal,normal,Northern Territory
9205,flow-009204,icmp,smtp,S0,1027,1156,icmp smtp S0 1027->1156 normal,normal,Western Australia
9206,flow-009205,udp,ssl,SF,385,1327,udp ssl SF 385->1327 normal,normal,South Australia
9207,flow-009206,icmp,other,SF,103,1190,icmp other SF 103->1190 normal,normal,South Australia
9208,flow-009207,udp,ftp,S1,207,618,udp ftp S1 207->618 attack,attack,South Australia
9209,flow-009208,icmp,http,REJ,321,1474,icmp http REJ 321->1474 normal,normal,ACT
9210,flow-009209,tcp,ftp,SF,792,1664,tcp ftp SF 792->1664 attack,attack,Victoria
9211,flow-009210,tcp,ssh,REJ,1233,1951,tcp ssh REJ 1233->1951 normal,normal,South Australia
9212,flow-009211,tcp,other,S0,122,789,tcp other S0 122->789 attack,attack,Queensland
9213,flow-009212,icmp,ftp,S0,1070,1227,icmp ftp S0 1070->1227 normal,normal,Tasmania
9214,flow-009213,tcp,ssh,RSTR,268,1189,tcp ssh RSTR 268->1189 normal,normal,Queensland
9215,flow-009214,icmp,other,RSTO,280,2118,icmp other RSTO 280->2118 normal,normal,Western Australia
9216,flow-009215,tcp,dns,RSTO,84,815,tcp dns RSTO 84->815 normal,normal,ACT
9217,flow-009216,tcp,ftp,S0,371,162,tcp ftp S0 371->162 attack,attack,South Australia
9218,flow-009217,tcp,ssh,S1,526,100,tcp ssh S1 526->100 normal,normal,Victoria
9219,flow-009218,icmp,http,REJ,202,918,icmp http REJ 202->918 attack,attack,Tasmania
9220,flow-009219,tcp,smtp,REJ,1451,642,tcp smtp REJ 1451->642 normal,normal,South Australia
9221,flow-009220,tcp,ftp,S1,1015,1050,tcp ftp S1 1015->1050 normal,normal,Western Australia
9222,flow-009221,udp,ssh,RSTO,933,103,udp ssh RSTO 933->103 normal,normal,Queensland
9223,flow-009222,udp,ftp,SF,149,130,udp ftp SF 149->130 normal,normal,New South Wales
9224,flow-009223,udp,dns,S1,730,1083,udp dns S1 730->1083 normal,normal,Northern Territory
9225,flow-009224,icmp,dns,S0,791,789,icmp dns S0 791->789 normal,normal,New South Wales
9226,flow-009225,icmp,ssl,RSTO,480,932,icmp ssl RSTO 480->932 normal,normal,Northern Territory
9227,flow-009226,udp,ftp,SF,1568,1937,udp ftp SF 1568->1937 normal,normal,New South Wales
9228,flow-009227,udp,dns,RSTR,3,849,udp dns RSTR 3->849 attack,attack,Western Australia
9229,flow-009228,tcp,ftp,S0,520,2121,tcp ftp S0 520->2121 attack,attack,ACT
9230,flow-009229,tcp,smtp,REJ,624,976,tcp smtp REJ 624->976 normal,normal,Victoria
9231,flow-009230,icmp,dns,RSTR,649,898,icmp dns RSTR 649->898 normal,normal,Victoria
9232,flow-009231,icmp,http,RSTR,1055,65,icmp http RSTR 1055->65 normal,normal,Northern Territory
9233,flow-009232,icmp,ssh,SF,836,742,icmp ssh SF 836->742 normal,normal,Tasmania
9234,flow-009233,tcp,smtp,S0,1224,474,tcp smtp S0 1224->474 attack,attack,South Australia
9235,flow-009234,udp,ftp,RSTO,305,20,udp ftp RSTO 305->20 normal,normal,South Australia
9236,flow-009235,icmp,ssl,RSTO,238,1629,icmp ssl RSTO 238->1629 normal,normal,Tasmania
9237,flow-009236,icmp,http,RSTO,595,632,icmp http RSTO 595->632 normal,normal,South Australia
9238,flow-009237,udp,dns,S1,204,42,udp dns S1 204->42 normal,normal,Queensland
9239,flow-009238,udp,dns,RSTR,198,498,udp dns RSTR 198->498 normal,normal,South Australia
9240,flow-009239,udp,smtp,S0,712,985,udp smtp S0 712->985 normal,normal,Queensland
9241,flow-009240,udp,other,SF,199,1610,udp other SF 199->1610 normal,normal,Victoria
9242,flow-009241,udp,ssh,REJ,809,717,udp ssh REJ 809->717 normal,normal,Northern Territory
9243,flow-009242,udp,dns,S1,584,752,udp dns S1 584->752 attack,attack,Victoria
9244,flow-009243,udp,smtp,SF,485,1065,udp smtp SF 485->1065 normal,normal,Tasmania
9245,flow-009244,udp,ftp,REJ,1369,1253,udp ftp REJ 1369->1253 normal,normal,ACT
9246,flow-009245,udp,smtp,REJ,40,696,udp smtp REJ 40->696 attack,attack,South Australia
9247,flow-009246,tcp,ftp,SF,346,955,tcp ftp SF 346->955 normal,normal,New South Wales
9248,flow-009247,tcp,ssl,RSTO,495,1610,tcp ssl RSTO 495->1610 normal,normal,Western Australia
9249,flow-009248,icmp,other,S1,711,1,icmp other S1 711->1 normal,normal,Queensland
9250,flow-009249,udp,ssh,S1,763,376,udp ssh S1 763->376 attack,attack,Tasmania
9251,flow-009250,icmp,smtp,S0,1037,703,icmp smtp S0 1037->703 normal,normal,ACT
9252,flow-009251,tcp,ssl,SF,479,1504,tcp ssl SF 479->1504 attack,attack,ACT
9253,flow-009252,udp,ftp,RSTO,536,1492,udp ftp RSTO 536->1492 normal,normal,Northern Territory
9254,flow-009253,udp,ftp,S0,393,1186,udp ftp S0 393->1186 normal,normal,Western Australia
9255,flow-009254,icmp,other,REJ,373,11,icmp other REJ 373->11 normal,normal,Northern Territory
9256,flow-009255,tcp,smtp,RSTR,655,80,tcp smtp RSTR 655->80 normal,normal,Northern Territory
9257,flow-009256,tcp,other,S0,570,794,tcp other S0 570->794 normal,normal,Tasmania
9258,flow-009257,udp,other,RSTR,6,585,udp other RSTR 6->585 normal,normal,Victoria
9259,flow-009258,tcp,http,S0,293,519,tcp http S0 293->519 normal,normal,New South Wales
9260,flow-009259,tcp,ssh,REJ,515,2077,tcp ssh REJ 515->2077 normal,normal,Tasmania
9261,flow-009260,icmp,ssh,REJ,562,398,icmp ssh REJ 562->398 attack,attack,Victoria
9262,flow-009261,udp,other,S0,680,144,udp other S0 680->144 normal,normal,Northern Territory
9263,flow-009262,tcp,dns,S1,183,1141,tcp dns S1 183->1141 attack,attack,Queensland
9264,flow-009263,udp,ssl,SF,977,2186,udp ssl SF 977->2186 normal,normal,Victoria
9265,flow-009264,tcp,ssl,RSTR,139,679,tcp ssl RSTR 139->679 normal,normal,Northern Territory
9266,flow-009265,udp,smtp,RSTR,816,47,udp smtp RSTR 816->47 normal,normal,Queensland
9267,flow-009266,tcp,dns,S1,1066,481,tcp dns S1 1066->481 normal,normal,ACT
9268,flow-009267,icmp,dns,RSTO,545,406,icmp dns RSTO 545->406 normal,normal,Northern Territory
9269,flow-009268,tcp,http,S1,915,271,tcp http S1 915->271 normal,normal,Northern Territory
9270,flow-009269,icmp,ssh,RSTO,912,440,icmp ssh RSTO 912->440 normal,normal,Western Australia
9271,flow-009270,icmp,ftp,SF,243,105,icmp ftp SF 243->105 normal,normal,New South Wales
9272,flow-009271,icmp,ssl,RSTR,247,407,icmp ssl RSTR 247->407 attack,attack,Northern Territory
9273,flow-009272,tcp,http,S1,35,785,tcp http S1 35->785 normal,normal,Northern Territory
9274,flow-009273,udp,http,SF,928,1272,udp http SF 928->1272 normal,normal,Northern Territory
